id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt
LOAN_00000130,MEM_0000130,19047,15706, 60 months,19.15,1479.4744526602399,D,1 year,MORTGAGE,86024,Verified,2017-11-09,Fully Paid,major_purchase,20.19,0,768,773,14,2,16998,17.2,34,11038
LOAN_00000131,MEM_0000131,27105,6974, 60 months,5.91,306.1200528833718,A,5 years,RENT,158908,Not Verified,2017-10-07,Fully Paid,major_purchase,19.3,2,703,708,5,1,13189,35.8,45,13149
LOAN_00000132,MEM_0000132,11230,11928, 36 months,26.77,873.0487407867906,F,1 year,MORTGAGE,153732,Not Verified,2015-07-06,Charged Off,car,31.91,0,804,809,25,1,27117,6.3,32,34250
LOAN_00000133,MEM_0000133,16707,22213, 60 months,24.79,875.4653932393945,A,10+ years,MORTGAGE,163454,Verified,2015-04-07,Fully Paid,other,35.36,0,729,734,3,1,11197,50.9,42,12963
LOAN_00000134,MEM_0000134,22976,2950, 60 months,17.45,590.5795042077808,A,10+ years,MORTGAGE,41887,Not Verified,2015-08-13,Fully Paid,medical,33.96,2,604,609,7,1,37094,83.6,27,26952
LOAN_00000135,MEM_0000135,24776,20477, 60 months,27.39,1429.6584591962398,B,1 year,OWN,92068,Verified,2015-11-10,Fully Paid,medical,19.85,1,625,630,17,2,40150,58.3,17,5453
LOAN_00000136,MEM_0000136,31080,11411, 36 months,18.95,1273.6181154970109,C,3 years,MORTGAGE,148900,Source Verified,2018-07-09,Fully Paid,car,23.17,4,629,634,8,0,41078,92.7,27,38271
LOAN_00000137,MEM_0000137,2306,22695, 60 months,17.189999999999998,1253.238363215451,B,3 years,MORTGAGE,61806,Verified,2015-11-24,Fully Paid,credit_card,31.45,0,624,629,21,0,28930,53.7,21,34181
LOAN_00000138,MEM_0000138,7776,18771, 60 months,11.63,1462.5203063727429,D,< 1 year,MORTGAGE,87831,Source Verified,2018-10-25,Charged Off,debt_consolidation,23.17,4,659,664,13,2,3578,53.6,47,13897
LOAN_00000139,MEM_0000139,28251,5274, 60 months,18.15,712.8085403846594,C,10+ years,MORTGAGE,40857,Not Verified,2017-05-14,Fully Paid,home_improvement,8.99,4,652,657,21,2,24921,82.2,14,17027
LOAN_00000140,MEM_0000140,10474,36053, 36 months,9.6,190.91937464904245,A,< 1 year,MORTGAGE,83428,Verified,2018-05-06,Fully Paid,other,35.47,0,687,692,23,1,13927,96.1,6,8002
LOAN_00000141,MEM_0000141,22959,8045, 36 months,7.1,1159.911091902201,E,2 years,MORTGAGE,185616,Source Verified,2015-05-11,Fully Paid,major_purchase,19.73,3,757,762,5,0,42758,89.6,8,37237
LOAN_00000142,MEM_0000142,6530,30714, 60 months,10.54,602.1782402053041,F,2 years,RENT,129595,Not Verified,2017-02-27,Charged Off,major_purchase,39.28,4,650,655,10,1,39591,16.5,47,19169
LOAN_00000143,MEM_0000143,30320,35386, 60 months,10.85,326.0004701151015,D,10+ years,MORTGAGE,139671,Verified,2017-02-20,Late (31-120 days),home_improvement,22.13,0,665,670,10,0,13824,99.5,46,39603
LOAN_00000144,MEM_0000144,4748,9562, 60 months,12.92,750.7086476693675,E,10+ years,MORTGAGE,141381,Not Verified,2018-05-05,Fully Paid,credit_card,15.48,2,658,663,11,1,34425,35.4,47,17843
LOAN_00000145,MEM_0000145,32968,28759, 36 months,16.04,1392.2924632423867,A,2 years,RENT,152854,Source Verified,2017-08-16,Fully Paid,other,8.53,3,775,780,22,1,19560,33.4,12,27362
LOAN_00000146,MEM_0000146,33562,13026, 36 months,13.85,298.4676775712112,B,< 1 year,MORTGAGE,174550,Verified,2017-12-19,Current,home_improvement,13.8,1,643,648,20,0,29179,71.9,35,48454
LOAN_00000147,MEM_0000147,14545,32589, 60 months,27.68,1280.6132820831258,B,1 year,MORTGAGE,65374,Not Verified,2016-05-29,Fully Paid,debt_consolidation,8.82,2,648,653,3,2,47727,48.7,11,13701
LOAN_00000148,MEM_0000148,1663,32738, 60 months,15.83,656.3971653419202,F,2 years,MORTGAGE,61215,Not Verified,2018-02-07,Charged Off,credit_card,36.87,0,830,835,7,1,24046,8.9,29,40106
LOAN_00000149,MEM_0000149,35766,27844, 36 months,13.82,248.36287201955588,C,1 year,RENT,64849,Source Verified,2015-01-24,Fully Paid,major_purchase,24.02,2,758,763,5,1,46663,83.4,48,6174
LOAN_00000150,MEM_0000150,8994,24447, 36 months,7.07,1280.1543407835518,A,1 year,RENT,173277,Verified,2018-10-25,Charged Off,home_improvement,32.81,1,733,738,21,0,3937,86.5,45,42287
LOAN_00000151,MEM_0000151,29021,25879, 60 months,13.21,1455.9494947275714,C,< 1 year,RENT,122879,Verified,2015-08-23,Late (31-120 days),home_improvement,8.33,2,628,633,26,0,45379,84.5,12,7718
LOAN_00000152,MEM_0000152,31303,12966, 36 months,5.97,472.3425379607669,A,3 years,RENT,163686,Not Verified,2018-10-28,Charged Off,credit_card,2.48,4,731,736,27,2,30715,54.8,20,12186
LOAN_00000153,MEM_0000153,4304,18732, 60 months,19.19,490.12750427099985,B,10+ years,MORTGAGE,113708,Source Verified,2018-01-04,Fully Paid,major_purchase,16.76,4,613,618,6,2,3818,29.5,37,40320
LOAN_00000154,MEM_0000154,18675,6289, 60 months,23.02,616.2916754079031,C,3 years,RENT,92833,Not Verified,2016-06-30,Charged Off,home_improvement,37.45,2,615,620,4,1,34768,85.5,34,18037
LOAN_00000155,MEM_0000155,24938,21012, 36 months,8.91,1230.4890284681703,B,5 years,MORTGAGE,32121,Not Verified,2018-08-05,Fully Paid,medical,4.52,4,749,754,11,0,45789,89.8,44,30603
LOAN_00000156,MEM_0000156,24664,19812, 60 months,15.36,65.10493527227473,A,3 years,MORTGAGE,68423,Verified,2016-11-27,Fully Paid,home_improvement,31.54,3,612,617,14,2,39826,91.8,25,7985
LOAN_00000157,MEM_0000157,2636,36801, 60 months,5.33,374.73700001942484,A,2 years,RENT,79050,Not Verified,2015-08-17,Fully Paid,other,2.37,0,824,829,5,0,24196,67.6,29,17246
LOAN_00000158,MEM_0000158,21080,24092, 60 months,24.79,1073.554726104173,C,< 1 year,RENT,198558,Verified,2016-08-24,Fully Paid,home_improvement,6.61,4,600,605,23,1,49201,53.5,32,37792
LOAN_00000159,MEM_0000159,28728,26105, 60 months,20.6,638.1772032040128,D,1 year,MORTGAGE,72225,Verified,2017-06-09,Charged Off,debt_consolidation,29.2,0,780,785,12,0,34608,0.3,10,44739
LOAN_00000160,MEM_0000160,27736,15294, 60 months,6.27,528.9286533037849,C,< 1 year,MORTGAGE,173816,Verified,2015-11-20,Fully Paid,debt_consolidation,8.44,1,750,755,12,2,12488,12.4,38,11154
LOAN_00000161,MEM_0000161,29673,4621, 60 months,12.3,1314.8101889079253,D,10+ years,RENT,60959,Not Verified,2017-07-18,Fully Paid,other,0.88,4,792,797,6,0,34642,48.6,42,44523
LOAN_00000162,MEM_0000162,38505,33442, 60 months,24.11,1380.134184212047,B,5 years,RENT,143726,Verified,2015-01-07,Fully Paid,home_improvement,8.78,2,760,765,15,0,18795,72.4,16,19737
LOAN_00000163,MEM_0000163,1854,22699, 36 months,15.84,1424.5800177909834,A,5 years,MORTGAGE,48962,Verified,2016-06-23,Current,home_improvement,29.31,2,643,648,11,2,28381,5.0,12,4953
LOAN_00000164,MEM_0000164,25548,3347, 36 months,18.52,445.1982723487301,E,5 years,RENT,148327,Verified,2017-10-22,Current,debt_consolidation,21.29,1,620,625,11,1,42811,54.0,41,18265
LOAN_00000165,MEM_0000165,39623,30486, 60 months,12.1,1373.143283831705,B,1 year,MORTGAGE,164997,Source Verified,2016-01-01,Current,medical,21.89,1,751,756,25,0,35264,45.7,33,35411
LOAN_00000166,MEM_0000166,8392,18110, 36 months,16.92,1118.6000543545688,C,5 years,RENT,152332,Source Verified,2017-11-05,Fully Paid,major_purchase,16.42,0,754,759,27,0,5589,14.4,39,49061
LOAN_00000167,MEM_0000167,22556,5923, 60 months,29.56,273.6113853084419,F,10+ years,OWN,134824,Verified,2015-08-06,Charged Off,credit_card,5.83,4,823,828,28,2,4346,41.7,47,15359
LOAN_00000168,MEM_0000168,39559,16611, 60 months,24.95,934.891541046905,C,5 years,MORTGAGE,73141,Not Verified,2018-07-04,Fully Paid,home_improvement,8.62,2,811,816,26,1,17785,35.6,14,23693
LOAN_00000169,MEM_0000169,27309,20199, 36 months,20.49,88.18548799513727,A,5 years,RENT,115662,Not Verified,2016-09-03,Fully Paid,major_purchase,7.41,4,682,687,20,0,34146,81.8,12,45376
LOAN_00000170,MEM_0000170,22919,10066, 60 months,18.09,1077.1483258677545,F,10+ years,RENT,89122,Source Verified,2018-08-01,Fully Paid,home_improvement,28.29,2,747,752,16,1,31005,19.6,36,6776
LOAN_00000171,MEM_0000171,5931,37047, 60 months,14.89,1113.6729078438607,A,10+ years,OWN,35730,Source Verified,2017-11-05,Late (31-120 days),debt_consolidation,33.88,3,779,784,7,1,40967,98.5,18,32847
LOAN_00000172,MEM_0000172,33970,27754, 36 months,12.13,1194.5408374627461,D,1 year,MORTGAGE,34401,Not Verified,2018-06-01,Fully Paid,car,9.5,0,781,786,28,0,30185,90.2,9,24294
LOAN_00000173,MEM_0000173,13688,37575, 36 months,27.71,300.1613284775306,B,5 years,RENT,51753,Verified,2016-02-12,Current,home_improvement,6.9,1,608,613,3,1,33628,73.2,34,34136
LOAN_00000174,MEM_0000174,26342,25260, 36 months,19.16,960.9624143739198,C,2 years,OWN,184792,Source Verified,2015-11-10,Charged Off,other,10.07,3,790,795,26,2,12483,80.0,33,11483
LOAN_00000175,MEM_0000175,38157,17991, 36 months,16.98,309.34219300009886,C,< 1 year,RENT,149620,Verified,2017-02-04,Charged Off,major_purchase,37.55,0,628,633,23,1,1453,9.7,49,21254
LOAN_00000176,MEM_0000176,3327,23553, 36 months,5.24,1422.6426209143049,C,5 years,RENT,162292,Source Verified,2015-11-27,Current,car,8.54,2,681,686,2,1,3167,76.9,33,8098
LOAN_00000177,MEM_0000177,1197,25174, 36 months,15.41,1028.76550438721,D,5 years,OWN,107134,Not Verified,2018-01-09,Fully Paid,credit_card,27.6,4,678,683,9,0,27598,20.1,18,30817
LOAN_00000178,MEM_0000178,24509,22957, 60 months,29.68,188.22247960588084,F,< 1 year,MORTGAGE,197073,Source Verified,2017-12-22,Fully Paid,debt_consolidation,4.67,1,769,774,21,1,6884,88.4,28,9303
LOAN_00000179,MEM_0000179,35698,1634, 36 months,15.46,321.19673350844306,A,5 years,RENT,171367,Source Verified,2015-01-02,Fully Paid,medical,26.41,4,658,663,10,2,3655,39.9,48,41463
LOAN_00000180,MEM_0000180,16087,30881, 36 months,11.65,1012.0171422881343,E,10+ years,MORTGAGE,111868,Source Verified,2018-05-11,Fully Paid,home_improvement,9.78,4,633,638,8,1,2952,68.7,18,45537
LOAN_00000181,MEM_0000181,23671,13771, 60 months,8.440000000000001,741.1722194314326,A,5 years,RENT,103910,Verified,2016-10-25,Fully Paid,credit_card,33.49,3,630,635,3,0,22500,77.3,37,40301
LOAN_00000182,MEM_0000182,26184,19298, 60 months,12.09,1117.6316160057738,A,2 years,RENT,94427,Not Verified,2017-09-27,Fully Paid,major_purchase,0.93,1,839,844,5,2,40450,51.1,12,47112
LOAN_00000183,MEM_0000183,28848,15340, 36 months,28.36,457.1437584422057,F,10+ years,RENT,41679,Source Verified,2015-02-09,Fully Paid,car,20.01,4,679,684,10,0,14559,42.2,45,40494
LOAN_00000184,MEM_0000184,21666,34356, 60 months,24.93,1003.9804284282615,C,3 years,OWN,62635,Verified,2015-08-18,Fully Paid,debt_consolidation,26.53,0,677,682,22,1,3790,42.0,44,31260
LOAN_00000185,MEM_0000185,16708,36999, 60 months,23.91,306.59224364413654,B,1 year,RENT,91764,Not Verified,2017-01-13,Fully Paid,other,29.74,2,828,833,29,0,32084,86.9,31,46378
LOAN_00000186,MEM_0000186,27370,7351, 60 months,19.59,838.379881873498,C,1 year,MORTGAGE,136492,Verified,2016-09-21,Fully Paid,credit_card,36.01,3,700,705,8,0,1465,97.6,32,35254
LOAN_00000187,MEM_0000187,3811,4838, 60 months,16.16,1438.80940774748,B,< 1 year,MORTGAGE,172321,Not Verified,2016-05-05,Fully Paid,other,25.03,3,711,716,29,2,35984,70.4,5,7180
LOAN_00000188,MEM_0000188,7546,2973, 60 months,16.81,960.9222368219303,C,2 years,RENT,57402,Verified,2015-04-29,Current,medical,5.14,1,711,716,15,1,48398,46.5,18,1100
LOAN_00000189,MEM_0000189,35754,38812, 60 months,15.78,122.4907453821289,D,1 year,MORTGAGE,121901,Not Verified,2016-05-08,Fully Paid,home_improvement,28.94,2,778,783,15,2,44563,23.5,13,15470
LOAN_00000190,MEM_0000190,31206,11247, 60 months,19.14,1483.7050997181088,E,< 1 year,RENT,69087,Verified,2018-03-07,Fully Paid,debt_consolidation,21.12,3,720,725,19,2,3971,50.7,43,20208
LOAN_00000191,MEM_0000191,12411,32655, 36 months,13.38,277.4561779908551,A,< 1 year,RENT,70247,Source Verified,2015-06-11,Fully Paid,other,3.98,3,701,706,9,2,43939,13.4,9,16642
LOAN_00000192,MEM_0000192,3911,7683, 60 months,21.38,1091.2001989108023,B,< 1 year,RENT,112868,Not Verified,2015-06-25,Fully Paid,credit_card,5.61,0,624,629,10,1,46197,88.6,12,48701
LOAN_00000193,MEM_0000193,2734,12244, 36 months,7.43,822.1685566430841,A,1 year,OWN,39369,Verified,2017-09-22,Charged Off,other,33.13,3,834,839,2,0,13507,83.3,23,8679
LOAN_00000194,MEM_0000194,19227,30058, 60 months,10.31,476.8229973162405,A,3 years,RENT,112312,Source Verified,2015-05-22,Current,major_purchase,22.62,3,750,755,24,1,10112,77.7,11,40842
LOAN_00000195,MEM_0000195,9680,39362, 60 months,26.72,307.10020387017823,F,< 1 year,MORTGAGE,170651,Source Verified,2017-12-26,Fully Paid,major_purchase,6.31,2,729,734,9,2,30413,12.1,41,48391
LOAN_00000196,MEM_0000196,20360,29371, 36 months,28.07,307.66842820123776,F,5 years,RENT,62714,Not Verified,2015-09-15,Late (31-120 days),car,31.54,1,721,726,12,0,2013,52.2,30,49542
LOAN_00000197,MEM_0000197,19343,4822, 60 months,15.78,1294.6795377518326,D,3 years,OWN,62448,Verified,2015-09-20,Fully Paid,car,23.46,2,743,748,24,2,25275,45.2,11,35440
LOAN_00000198,MEM_0000198,6759,29878, 60 months,5.63,1315.723145536964,D,3 years,MORTGAGE,81557,Source Verified,2018-09-13,Fully Paid,car,6.7,2,738,743,19,2,7502,22.9,15,7906
LOAN_00000199,MEM_0000199,24078,37157, 36 months,26.54,724.4610063558324,E,5 years,RENT,97564,Source Verified,2017-08-31,Fully Paid,medical,17.99,3,614,619,25,1,5671,66.2,40,10724
LOAN_00000200,MEM_0000200,36153,6914, 60 months,22.04,200.2511212412121,A,1 year,MORTGAGE,43367,Not Verified,2018-01-30,Charged Off,car,37.16,3,627,632,26,2,24437,90.9,34,13920
LOAN_00000201,MEM_0000201,12111,19164, 60 months,13.28,1332.0394005778453,A,1 year,RENT,137803,Source Verified,2015-12-05,Fully Paid,home_improvement,30.06,2,710,715,6,2,36077,57.3,47,37766
LOAN_00000202,MEM_0000202,38504,28180, 36 months,16.97,756.1739049538792,B,2 years,RENT,48334,Verified,2016-06-26,Fully Paid,medical,15.47,1,738,743,4,2,49794,91.7,28,29157
LOAN_00000203,MEM_0000203,2802,4688, 36 months,13.6,686.2055131570248,E,1 year,MORTGAGE,85233,Source Verified,2017-12-16,Fully Paid,credit_card,0.21,4,680,685,22,1,43934,84.4,14,27186
LOAN_00000204,MEM_0000204,9155,15683, 60 months,17.310000000000002,640.6676854345493,C,2 years,RENT,60289,Source Verified,2018-05-27,Fully Paid,car,9.04,0,639,644,21,0,44000,41.6,27,46061
LOAN_00000205,MEM_0000205,9120,14080, 36 months,22.74,579.2705520958482,C,< 1 year,MORTGAGE,88089,Not Verified,2017-05-16,Current,debt_consolidation,7.23,4,817,822,23,2,12611,5.1,45,21864
LOAN_00000206,MEM_0000206,22918,31953, 60 months,8.22,812.7078352324615,B,1 year,RENT,50432,Source Verified,2016-03-09,Late (31-120 days),debt_consolidation,15.11,0,695,700,11,0,40180,45.4,45,17755
LOAN_00000207,MEM_0000207,21445,10916, 60 months,7.07,926.5847785869711,D,1 year,OWN,188895,Source Verified,2018-01-09,Charged Off,credit_card,35.3,0,779,784,7,0,41482,45.8,40,13099
LOAN_00000208,MEM_0000208,31306,30677, 36 months,5.05,726.326695180786,E,5 years,RENT,185170,Verified,2018-11-13,Fully Paid,debt_consolidation,7.2,1,750,755,14,1,29176,37.8,28,44826
LOAN_00000209,MEM_0000209,17646,28360, 36 months,11.28,1350.1398370098145,B,< 1 year,OWN,139150,Not Verified,2016-02-16,Current,car,1.99,1,747,752,27,2,17942,22.2,29,20484
LOAN_00000210,MEM_0000210,32065,38805, 36 months,7.95,510.6087813677711,D,10+ years,OWN,118034,Not Verified,2018-12-31,Fully Paid,credit_card,5.25,0,809,814,5,2,6086,49.2,5,20189
LOAN_00000211,MEM_0000211,26199,14453, 36 months,12.4,888.5521923408329,B,10+ years,RENT,33514,Not Verified,2016-09-30,Fully Paid,car,17.85,0,627,632,13,1,14816,75.8,25,2900
LOAN_00000212,MEM_0000212,17371,23703, 60 months,5.22,484.9331842812786,D,2 years,OWN,165383,Not Verified,2017-03-28,Fully Paid,medical,2.7,2,727,732,8,0,25457,51.2,9,48060
LOAN_00000213,MEM_0000213,12835,9640, 36 months,9.54,1142.3575344991746,C,< 1 year,RENT,35412,Not Verified,2018-10-07,Current,home_improvement,22.26,0,702,707,20,1,24530,33.5,6,12617
LOAN_00000214,MEM_0000214,3049,30263, 36 months,11.65,198.0755940259417,B,10+ years,MORTGAGE,40269,Not Verified,2018-08-23,Fully Paid,major_purchase,10.96,1,734,739,14,2,5723,13.1,34,42167
LOAN_00000215,MEM_0000215,32616,33849, 60 months,8.629999999999999,323.61354535323215,C,3 years,OWN,175745,Not Verified,2017-02-03,Fully Paid,major_purchase,15.0,2,627,632,13,0,31318,67.3,13,21012
LOAN_00000216,MEM_0000216,39191,17078, 60 months,17.16,1211.7420443940787,A,5 years,MORTGAGE,80394,Source Verified,2017-06-16,Current,other,6.24,0,810,815,23,0,44502,86.6,41,42241
LOAN_00000217,MEM_0000217,21932,24383, 60 months,16.38,315.6365130683311,E,3 years,MORTGAGE,107199,Verified,2017-11-25,Fully Paid,major_purchase,29.83,2,810,815,6,0,22414,50.5,40,9134
LOAN_00000218,MEM_0000218,30855,16536, 60 months,11.940000000000001,957.3322019823731,F,10+ years,RENT,153859,Not Verified,2017-07-13,Fully Paid,debt_consolidation,15.25,3,708,713,3,0,16522,13.2,25,30901
LOAN_00000219,MEM_0000219,8158,8410, 60 months,16.9,1456.8530052610856,C,2 years,RENT,50328,Source Verified,2015-09-05,Fully Paid,medical,4.6,0,836,841,12,2,4257,22.9,38,7125
LOAN_00000220,MEM_0000220,8400,16926, 60 months,24.97,808.1913899606504,B,1 year,RENT,57694,Source Verified,2016-05-22,Current,other,14.46,0,690,695,13,0,19298,71.0,28,49049
LOAN_00000221,MEM_0000221,16151,35248, 60 months,23.89,321.7248471931004,D,1 year,RENT,80971,Verified,2016-04-05,Charged Off,medical,39.34,1,807,812,6,1,33037,13.6,37,48179
LOAN_00000222,MEM_0000222,2154,32159, 60 months,5.05,515.0020162543244,C,1 year,RENT,131268,Not Verified,2015-05-12,Current,major_purchase,28.56,2,816,821,13,0,38014,50.9,5,39431
LOAN_00000223,MEM_0000223,5499,37366, 60 months,20.91,1244.0142108586454,B,2 years,OWN,170540,Not Verified,2016-11-23,Charged Off,other,34.77,2,698,703,6,0,18746,3.1,12,15725
LOAN_00000224,MEM_0000224,7295,30090, 36 months,12.07,559.9083240239619,A,3 years,OWN,190096,Verified,2015-02-13,Charged Off,car,35.68,0,740,745,9,1,1558,29.8,45,2085
LOAN_00000225,MEM_0000225,13183,21567, 36 months,6.27,1099.0914705932296,E,2 years,RENT,157599,Source Verified,2018-04-19,Fully Paid,medical,21.95,0,757,762,4,0,6773,17.8,16,4114
LOAN_00000226,MEM_0000226,30299,16367, 60 months,10.92,1177.1575911818147,D,2 years,RENT,62968,Not Verified,2018-02-08,Fully Paid,credit_card,22.28,1,726,731,14,1,48084,43.4,6,19097
LOAN_00000227,MEM_0000227,13874,36367, 36 months,11.43,776.715128505488,E,3 years,RENT,80623,Not Verified,2016-04-16,Charged Off,major_purchase,36.27,0,795,800,20,2,16161,65.7,43,42523
LOAN_00000228,MEM_0000228,33711,6813, 60 months,15.46,1185.659407331264,C,10+ years,RENT,142855,Verified,2018-04-20,Fully Paid,major_purchase,34.93,3,825,830,3,0,22495,37.5,13,49704
LOAN_00000229,MEM_0000229,6539,37621, 60 months,18.22,509.5093564209109,D,1 year,MORTGAGE,171964,Source Verified,2016-03-27,Fully Paid,home_improvement,28.65,1,718,723,3,2,23892,66.9,46,47233
LOAN_00000230,MEM_0000230,3557,35269, 60 months,19.98,798.4314877387884,C,5 years,MORTGAGE,157197,Source Verified,2015-01-15,Charged Off,major_purchase,32.88,2,654,659,15,0,6231,47.5,38,18436
LOAN_00000231,MEM_0000231,39360,38018, 60 months,12.92,1045.5094827596035,C,2 years,RENT,146854,Source Verified,2015-05-26,Fully Paid,debt_consolidation,29.66,0,632,637,3,2,40573,76.4,10,34663
LOAN_00000232,MEM_0000232,17482,17498, 36 months,11.44,293.70606359135155,E,2 years,MORTGAGE,35229,Not Verified,2018-12-20,Fully Paid,car,12.31,3,714,719,5,2,33278,13.6,5,20157
LOAN_00000233,MEM_0000233,3200,26989, 36 months,19.17,446.75185270417506,G,3 years,OWN,167076,Source Verified,2018-07-16,Fully Paid,credit_card,4.83,2,640,645,16,2,23245,64.0,27,10863
LOAN_00000234,MEM_0000234,3961,38174, 60 months,15.25,995.4530749207955,E,10+ years,MORTGAGE,147305,Verified,2015-05-01,Fully Paid,medical,28.69,4,643,648,28,1,4893,87.5,39,23724
LOAN_00000235,MEM_0000235,22357,26568, 36 months,24.99,1000.2721737528525,D,5 years,RENT,98883,Verified,2016-04-13,Charged Off,car,36.23,1,680,685,6,1,29329,90.6,40,21750
LOAN_00000236,MEM_0000236,12969,2041, 36 months,20.56,765.2888373568195,D,2 years,RENT,37281,Verified,2015-05-19,Charged Off,debt_consolidation,39.14,1,718,723,2,2,41044,90.3,42,41366
LOAN_00000237,MEM_0000237,3869,31099, 60 months,24.5,1203.5987673340746,D,< 1 year,MORTGAGE,47920,Verified,2015-03-06,Fully Paid,credit_card,1.95,1,704,709,11,0,46107,91.5,21,42186
LOAN_00000238,MEM_0000238,29643,25364, 60 months,18.86,748.9796079072146,E,5 years,MORTGAGE,151878,Source Verified,2016-11-07,Late (31-120 days),car,25.47,2,735,740,29,0,34708,88.7,29,43739
LOAN_00000239,MEM_0000239,25736,24482, 36 months,16.130000000000003,1327.9172848499131,C,2 years,MORTGAGE,179024,Verified,2015-05-26,Charged Off,car,24.69,1,647,652,3,2,18220,77.7,7,41481
LOAN_00000240,MEM_0000240,39467,4676, 36 months,15.79,1117.059974764321,B,5 years,RENT,73704,Not Verified,2017-11-18,Charged Off,home_improvement,14.77,1,648,653,19,1,32189,19.8,27,25436
LOAN_00000241,MEM_0000241,24328,22781, 60 months,14.77,506.30755178984487,D,10+ years,RENT,93696,Not Verified,2016-05-02,Fully Paid,major_purchase,22.1,2,652,657,7,2,47876,50.2,21,15996
LOAN_00000242,MEM_0000242,26876,31048, 60 months,16.34,623.1183123026054,E,< 1 year,OWN,139237,Not Verified,2016-07-24,Fully Paid,medical,18.23,3,602,607,13,1,15955,27.2,20,41235
LOAN_00000243,MEM_0000243,22295,4065, 36 months,21.57,1018.1456943662763,B,< 1 year,MORTGAGE,78577,Source Verified,2018-10-02,Charged Off,car,36.98,4,829,834,20,0,46297,34.3,35,35704
LOAN_00000244,MEM_0000244,4987,3036, 60 months,14.3,1346.9562972940623,D,5 years,RENT,149390,Source Verified,2017-09-21,Fully Paid,major_purchase,11.97,4,761,766,17,1,10289,89.1,10,11059
